Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 17:31:16,0,0,0,1000.00
2024-06-09 17:31:16,0,0,0,1000.00
2024-06-09 17:31:16,0,0,0,1000.00
2024-06-09 17:31:17,0,0,0,1000.00
2024-06-09 17:31:17,0,0,0,1000.00
2024-06-09 17:31:18,0,0,0,1000.00
2024-06-09 17:31:18,0,0,0,1000.00
2024-06-09 17:31:19,0,0,0,1000.00
2024-06-09 17:31:19,0,0,0,1000.00
2024-06-09 17:31:20,0,0,0,1000.00
2024-06-09 17:31:20,0,0,0,1000.00
2024-06-09 17:31:21,0,0,0,1000.00
2024-06-09 17:31:21,0,0,0,1000.00
2024-06-09 17:31:22,0,0,0,1000.00
2024-06-09 17:31:22,0,0,0,1000.00
2024-06-09 17:31:23,0,0,0,1000.00
2024-06-09 17:31:23,0,0,0,1000.00
2024-06-09 17:31:24,0,0,0,1000.00
2024-06-09 17:31:24,0,0,0,1000.00
2024-06-09 17:31:25,0,0,0,1000.00
2024-06-09 17:31:25,0,0,0,1000.00
2024-06-09 17:31:26,0,0,0,1000.00
2024-06-09 17:31:26,0,0,0,1000.00
2024-06-09 17:31:27,0,0,0,1000.00
2024-06-09 17:31:27,0,0,0,1000.00
