Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:59:25,0,0,0,1000.00
2024-06-09 16:59:25,0,0,0,1000.00
2024-06-09 16:59:26,0,0,0,1000.00
2024-06-09 16:59:26,0,0,0,1000.00
2024-06-09 16:59:27,0,0,0,1000.00
2024-06-09 16:59:27,0,0,0,1000.00
2024-06-09 16:59:28,0,0,0,1000.00
2024-06-09 16:59:28,0,0,0,1000.00
2024-06-09 16:59:29,0,0,0,1000.00
2024-06-09 16:59:29,0,0,0,1000.00
2024-06-09 16:59:30,0,0,0,1000.00
2024-06-09 16:59:30,0,0,0,1000.00
2024-06-09 16:59:31,0,0,0,1000.00
2024-06-09 16:59:31,0,0,0,1000.00
2024-06-09 16:59:32,0,0,0,1000.00
2024-06-09 16:59:32,0,0,0,1000.00
2024-06-09 16:59:33,0,0,0,1000.00
2024-06-09 16:59:33,0,0,0,1000.00
2024-06-09 16:59:34,0,0,0,1000.00
2024-06-09 16:59:34,0,0,0,1000.00
2024-06-09 16:59:35,0,0,0,1000.00
2024-06-09 16:59:35,0,0,0,1000.00
2024-06-09 16:59:36,0,0,0,1000.00
2024-06-09 16:59:36,0,0,0,1000.00
2024-06-09 16:59:37,0,0,0,1000.00
2024-06-09 16:59:38,0,0,0,1000.00
2024-06-09 16:59:38,0,0,0,1000.00
2024-06-09 16:59:38,0,0,0,1000.00
2024-06-09 16:59:39,0,0,0,1000.00
2024-06-09 16:59:39,0,0,0,1000.00
2024-06-09 16:59:40,0,0,0,1000.00
2024-06-09 16:59:40,0,0,0,1000.00
2024-06-09 16:59:41,0,0,0,1000.00
2024-06-09 16:59:41,0,0,0,1000.00
2024-06-09 16:59:42,0,0,0,1000.00
2024-06-09 16:59:42,0,0,0,1000.00
2024-06-09 16:59:43,0,0,0,1000.00
2024-06-09 16:59:43,0,0,0,1000.00
2024-06-09 16:59:44,0,0,0,1000.00
2024-06-09 16:59:44,0,0,0,1000.00
2024-06-09 16:59:45,0,0,0,1000.00
2024-06-09 16:59:45,0,0,0,1000.00
2024-06-09 16:59:46,0,0,0,1000.00
2024-06-09 16:59:46,0,0,0,1000.00
2024-06-09 16:59:47,0,0,0,1000.00
2024-06-09 16:59:47,0,0,0,1000.00
2024-06-09 16:59:48,0,0,0,1000.00
2024-06-09 16:59:48,0,0,0,1000.00
2024-06-09 16:59:49,0,0,0,1000.00
2024-06-09 16:59:49,0,0,0,1000.00
2024-06-09 16:59:50,0,0,0,1000.00
2024-06-09 16:59:50,0,0,0,1000.00
2024-06-09 16:59:51,0,0,0,1000.00
2024-06-09 16:59:51,0,0,0,1000.00
2024-06-09 16:59:52,0,0,0,1000.00
2024-06-09 16:59:52,0,0,0,1000.00
