Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:37:38,0,0,0,1000.00
2024-06-09 16:37:38,0,0,0,1000.00
2024-06-09 16:37:38,0,0,0,1000.00
2024-06-09 16:37:39,0,0,0,1000.00
2024-06-09 16:37:39,0,0,0,1000.00
2024-06-09 16:37:40,0,0,0,1000.00
2024-06-09 16:37:40,0,0,0,1000.00
2024-06-09 16:37:41,0,0,0,1000.00
2024-06-09 16:37:41,0,0,0,1000.00
2024-06-09 16:37:42,0,0,0,1000.00
2024-06-09 16:37:42,0,0,0,1000.00
2024-06-09 16:37:43,0,0,0,1000.00
2024-06-09 16:37:43,0,0,0,1000.00
2024-06-09 16:37:44,0,0,0,1000.00
2024-06-09 16:37:44,0,0,0,1000.00
2024-06-09 16:37:45,0,0,0,1000.00
2024-06-09 16:37:45,0,0,0,1000.00
2024-06-09 16:37:46,0,0,0,1000.00
2024-06-09 16:37:46,0,0,0,1000.00
2024-06-09 16:37:47,0,0,0,1000.00
2024-06-09 16:37:47,0,0,0,1000.00
2024-06-09 16:37:48,0,0,0,1000.00
2024-06-09 16:37:48,0,0,0,1000.00
2024-06-09 16:37:49,0,0,0,1000.00
2024-06-09 16:37:49,0,0,0,1000.00
2024-06-09 16:37:50,0,0,0,1000.00
2024-06-09 16:37:50,0,0,0,1000.00
2024-06-09 16:37:51,0,0,0,1000.00
2024-06-09 16:37:51,0,0,0,1000.00
2024-06-09 16:37:52,0,0,0,1000.00
2024-06-09 16:37:52,0,0,0,1000.00
2024-06-09 16:37:53,0,0,0,1000.00
2024-06-09 16:37:53,0,0,0,1000.00
2024-06-09 16:37:54,0,0,0,1000.00
2024-06-09 16:37:54,0,0,0,1000.00
2024-06-09 16:37:55,0,0,0,1000.00
