Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:14:27,0,0,0,1000.00
2024-06-09 16:14:27,0,0,0,1000.00
2024-06-09 16:14:28,0,0,0,1000.00
2024-06-09 16:14:28,0,0,0,1000.00
2024-06-09 16:14:29,0,0,0,1000.00
2024-06-09 16:14:29,0,0,0,1000.00
2024-06-09 16:14:30,0,0,0,1000.00
2024-06-09 16:14:30,0,0,0,1000.00
2024-06-09 16:14:31,0,0,0,1000.00
2024-06-09 16:14:31,0,0,0,1000.00
2024-06-09 16:14:32,0,0,0,1000.00
2024-06-09 16:14:32,0,0,0,1000.00
2024-06-09 16:14:33,0,0,0,1000.00
2024-06-09 16:14:33,0,0,0,1000.00
2024-06-09 16:14:34,0,0,0,1000.00
2024-06-09 16:14:34,0,0,0,1000.00
2024-06-09 16:14:35,0,0,0,1000.00
2024-06-09 16:14:35,0,0,0,1000.00
2024-06-09 16:14:36,0,0,0,1000.00
2024-06-09 16:14:36,0,0,0,1000.00
2024-06-09 16:14:37,0,0,0,1000.00
2024-06-09 16:14:37,0,0,0,1000.00
2024-06-09 16:14:38,0,0,0,1000.00
2024-06-09 16:14:38,0,0,0,1000.00
2024-06-09 16:14:39,0,0,0,1000.00
2024-06-09 16:14:39,0,0,0,1000.00
2024-06-09 16:14:40,0,0,0,1000.00
2024-06-09 16:14:40,0,0,0,1000.00
2024-06-09 16:14:41,0,0,0,1000.00
2024-06-09 16:14:41,0,0,0,1000.00
2024-06-09 16:14:42,0,0,0,1000.00
2024-06-09 16:14:42,0,0,0,1000.00
2024-06-09 16:14:43,0,0,0,1000.00
2024-06-09 16:14:43,0,0,0,1000.00
2024-06-09 16:14:44,0,0,0,1000.00
2024-06-09 16:14:44,0,0,0,1000.00
2024-06-09 16:14:45,0,0,0,1000.00
2024-06-09 16:14:45,0,0,0,1000.00
2024-06-09 16:14:46,0,0,0,1000.00
2024-06-09 16:14:46,0,0,0,1000.00
2024-06-09 16:14:47,0,0,0,1000.00
2024-06-09 16:14:47,0,0,0,1000.00
2024-06-09 16:14:48,0,0,0,1000.00
2024-06-09 16:14:48,0,0,0,1000.00
2024-06-09 16:14:49,0,0,0,1000.00
2024-06-09 16:14:49,0,0,0,1000.00
2024-06-09 16:14:50,0,0,0,1000.00
2024-06-09 16:14:50,0,0,0,1000.00
2024-06-09 16:14:51,0,0,0,1000.00
2024-06-09 16:14:51,0,0,0,1000.00
2024-06-09 16:14:52,0,0,0,1000.00
2024-06-09 16:14:52,0,0,0,1000.00
2024-06-09 16:14:53,0,0,0,1000.00
2024-06-09 16:14:53,0,0,0,1000.00
2024-06-09 16:14:54,0,0,0,1000.00
2024-06-09 16:14:54,0,0,0,1000.00
2024-06-09 16:14:55,0,0,0,1000.00
2024-06-09 16:14:55,0,0,0,1000.00
2024-06-09 16:14:56,0,0,0,1000.00
2024-06-09 16:14:56,0,0,0,1000.00
2024-06-09 16:14:57,0,0,0,1000.00
2024-06-09 16:14:57,0,0,0,1000.00
2024-06-09 16:14:58,0,0,0,1000.00
2024-06-09 16:14:58,0,0,0,1000.00
2024-06-09 16:14:59,0,0,0,1000.00
2024-06-09 16:14:59,0,0,0,1000.00
2024-06-09 16:15:00,0,0,0,1000.00
