Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:51:21,0,0,0,1000.00
2024-06-09 16:51:21,0,0,0,1000.00
2024-06-09 16:51:21,0,0,0,1000.00
2024-06-09 16:51:22,0,0,0,1000.00
2024-06-09 16:51:22,0,0,0,1000.00
2024-06-09 16:51:23,0,0,0,1000.00
2024-06-09 16:51:23,0,0,0,1000.00
2024-06-09 16:51:24,0,0,0,1000.00
2024-06-09 16:51:24,0,0,0,1000.00
2024-06-09 16:51:25,0,0,0,1000.00
2024-06-09 16:51:25,0,0,0,1000.00
2024-06-09 16:51:26,0,0,0,1000.00
2024-06-09 16:51:26,0,0,0,1000.00
2024-06-09 16:51:27,0,0,0,1000.00
2024-06-09 16:51:27,0,0,0,1000.00
2024-06-09 16:51:28,0,0,0,1000.00
2024-06-09 16:51:28,0,0,0,1000.00
2024-06-09 16:51:29,0,0,0,1000.00
2024-06-09 16:51:29,0,0,0,1000.00
2024-06-09 16:51:30,0,0,0,1000.00
2024-06-09 16:51:30,0,0,0,1000.00
2024-06-09 16:51:31,0,0,0,1000.00
2024-06-09 16:51:31,0,0,0,1000.00
2024-06-09 16:51:32,0,0,0,1000.00
2024-06-09 16:51:32,0,0,0,1000.00
2024-06-09 16:51:33,0,0,0,1000.00
2024-06-09 16:51:33,0,0,0,1000.00
2024-06-09 16:51:34,0,0,0,1000.00
2024-06-09 16:51:34,0,0,0,1000.00
2024-06-09 16:51:35,0,0,0,1000.00
2024-06-09 16:51:35,0,0,0,1000.00
2024-06-09 16:51:36,0,0,0,1000.00
2024-06-09 16:51:36,0,0,0,1000.00
2024-06-09 16:51:37,0,0,0,1000.00
