Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:28:39,0,0,0,1000.00
2024-06-09 16:28:40,0,0,0,1000.00
2024-06-09 16:28:40,0,0,0,1000.00
2024-06-09 16:28:41,0,0,0,1000.00
2024-06-09 16:28:41,0,0,0,1000.00
2024-06-09 16:28:42,0,0,0,1000.00
2024-06-09 16:28:42,0,0,0,1000.00
2024-06-09 16:28:43,0,0,0,1000.00
2024-06-09 16:28:43,0,0,0,1000.00
2024-06-09 16:28:44,0,0,0,1000.00
2024-06-09 16:28:44,0,0,0,1000.00
2024-06-09 16:28:45,0,0,0,1000.00
2024-06-09 16:28:45,0,0,0,1000.00
2024-06-09 16:28:46,0,0,0,1000.00
2024-06-09 16:28:46,0,0,0,1000.00
2024-06-09 16:28:47,0,0,0,1000.00
2024-06-09 16:28:47,0,0,0,1000.00
2024-06-09 16:28:48,0,0,0,1000.00
2024-06-09 16:28:48,0,0,0,1000.00
2024-06-09 16:28:49,0,0,0,1000.00
2024-06-09 16:28:49,0,0,0,1000.00
2024-06-09 16:28:50,0,0,0,1000.00
2024-06-09 16:28:50,0,0,0,1000.00
2024-06-09 16:28:51,0,0,0,1000.00
2024-06-09 16:28:51,0,0,0,1000.00
2024-06-09 16:28:52,0,0,0,1000.00
2024-06-09 16:28:52,0,0,0,1000.00
