Timestamp,PlayerPosition_X,PlayerPosition_Y,PlayerPosition_Z,RoundTripDelay_ms
2024-06-09 16:52:59,0,0,0,1000.00
2024-06-09 16:53:00,0,0,0,1000.00
2024-06-09 16:53:00,0,0,0,1000.00
2024-06-09 16:53:01,0,0,0,1000.00
2024-06-09 16:53:01,0,0,0,1000.00
2024-06-09 16:53:02,0,0,0,1000.00
2024-06-09 16:53:02,0,0,0,1000.00
2024-06-09 16:53:03,0,0,0,1000.00
2024-06-09 16:53:03,0,0,0,1000.00
2024-06-09 16:53:04,0,0,0,1000.00
2024-06-09 16:53:04,0,0,0,1000.00
2024-06-09 16:53:05,0,0,0,1000.00
2024-06-09 16:53:05,0,0,0,1000.00
2024-06-09 16:53:06,0,0,0,1000.00
2024-06-09 16:53:06,0,0,0,1000.00
2024-06-09 16:53:07,0,0,0,1000.00
2024-06-09 16:53:07,0,0,0,1000.00
2024-06-09 16:53:08,0,0,0,1000.00
2024-06-09 16:53:08,0,0,0,1000.00
2024-06-09 16:53:09,0,0,0,1000.00
2024-06-09 16:53:09,0,0,0,1000.00
2024-06-09 16:53:10,0,0,0,1000.00
2024-06-09 16:53:10,0,0,0,1000.00
2024-06-09 16:53:11,0,0,0,1000.00
2024-06-09 16:53:11,0,0,0,1000.00
2024-06-09 16:53:12,0,0,0,1000.00
2024-06-09 16:53:12,0,0,0,1000.00
2024-06-09 16:53:13,0,0,0,1000.00
2024-06-09 16:53:13,0,0,0,1000.00
2024-06-09 16:53:14,0,0,0,1000.00
2024-06-09 16:53:14,0,0,0,1000.00
2024-06-09 16:53:15,0,0,0,1000.00
2024-06-09 16:53:15,0,0,0,1000.00
2024-06-09 16:53:16,0,0,0,1000.00
2024-06-09 16:53:16,0,0,0,1000.00
2024-06-09 16:53:17,0,0,0,1000.00
2024-06-09 16:53:17,0,0,0,1000.00
2024-06-09 16:53:18,0,0,0,1000.00
2024-06-09 16:53:18,0,0,0,1000.00
2024-06-09 16:53:19,0,0,0,1000.00
2024-06-09 16:53:19,0,0,0,1000.00
2024-06-09 16:53:20,0,0,0,1000.00
2024-06-09 16:53:20,0,0,0,1000.00
2024-06-09 16:53:21,0,0,0,1000.00
2024-06-09 16:53:21,0,0,0,1000.00
2024-06-09 16:53:22,0,0,0,1000.00
2024-06-09 16:53:22,0,0,0,1000.00
2024-06-09 16:53:23,0,0,0,1000.00
2024-06-09 16:53:23,0,0,0,1000.00
2024-06-09 16:53:24,0,0,0,1000.00
